game_id,white_name,black_name,winner,white_elo,black_elo,opening
347,Mushroom4102,piero3393,1,1500,1500,Semi-Slav Defense: Accelerated Move Order
348,cheetah6996,alexRyuzaki,1,1519,1481,Valencia Opening
349,Sturpidly,yosribosri,1,1463,1525,Polish Opening
350,LeBenK,iceteakavun,0,1308,1373,Queen's Pawn Game: Modern Defense
351,NaftaliNaff,Molleda,1,1351,1358,Sicilian Defense: Bowdler Attack
352,Craftytype118,Dancerchess77,1,1592,1650,Modern Defense
353,Giampier12,IsaEihwaz,2,1199,1246,Van't Kruijs Opening
354,Lynx_BOT,Pseudo-0,1,2473,2204,Rapport-Jobava System
355,Diego-vargas07,SSSchess900,2,1451,1397,Four Knights Game: Italian Variation
356,Jlz25,Amark9,1,1445,1456,Caro-Kann Defense
357,ausen_ramos,Verbludus,2,1881,1850,Queen's Pawn Game: Levitsky Attack
358,puzzle6464,antoniolisboa_1,2,1756,1788,"Four Knights Game: Spanish Variation, Classical Variation"
359,Begvoll,maia5,2,1685,1562,Italian Game: Rousseau Gambit
360,mirkolo,BalakrishnanS,1,1787,1839,"English Opening: King's English Variation, Four Knights Variation, Flexible Line"
361,Vava1758955,Serdikk,2,1511,1512,Ruy Lopez: Berlin Defense
362,ShrishK,toparin29,2,1486,1463,Italian Game: Giuoco Pianissimo
363,arkhalimo,Doit2def,2,1321,1258,Van't Kruijs Opening
364,kikisax,dario2524,1,1477,1466,Pirc Defense
365,Bumpy_Johnson0,LaythFayez,1,1835,1879,Ruy Lopez
366,Kolja1964,Thusharath67123,2,1232,1249,English Opening: Anglo-Scandinavian Defense
367,SlasherAddict,Dihein14,2,1676,1681,Indian Defense: Wade-Tartakower Defense
368,ballamai,IlakkiyaAram,2,1035,1137,Queen's Pawn Game: Chigorin Variation
369,xBLack_FoX,davidblueridge,2,1365,1388,Scotch Game
370,Pseudo-0,CosetteBot,1,2204,2058,Queen's Gambit Declined
371,pandu_a,aussie-in-indy,2,1631,1627,"Sicilian Defense: Closed, Traditional"
372,A_DHARMA,fastavery,1,1500,1554,Queen's Pawn Game: Chigorin Variation
373,Konrad_EO,drava,2,1727,1787,French Defense
374,juju16000-2,cesar_042876,1,1500,1582,English Defense
375,Quodlibet1958,konsumatoro,1,1603,1495,Philidor Defense: Exchange Variation
376,Henryslizek,staritsyn_sergey,2,1737,1747,Bishop's Opening
377,raynel,Raygud,1,1000,1206,Scandinavian Defense
378,K1NGCOLTON,JosephK1975,2,1280,1335,Four Knights Game: Italian Variation
379,Antoniods1959,Benja333,2,1527,1618,Center Game: Normal Variation
380,Tamayo884,XavierGabriel_BR,2,2000,2084,Caro-Kann Defense
381,ChessChampion2882,JakealRey1009,2,1743,1713,Petrov's Defense: Stafford Gambit
382,Kastrim,mgarcia2,1,1373,1363,"English Opening: King's English Variation, Reversed Sicilian"
383,martido,KaMiPa,1,1683,1613,Queen's Gambit Declined
384,M1DN1T3,persistentplayer,2,1500,1500,Queen's Pawn Game: Zukertort Variation
385,pelu2222,pionek321,2,1764,1922,"King's Gambit Accepted: Bishop's Gambit, Maurian Defense"
386,mouttoren,jkstudent,2,1830,1866,Sicilian Defense
387,hoangthien04,UweAlter,1,1549,1519,Rapport-Jobava System
388,aabha_khanolkar,dario2524,2,1478,1462,Pirc Defense
389,Radrook,CEREBROplayer,1,1866,1879,English Opening: The Whale
390,coriro01,Jlz25,1,1486,1555,Caro-Kann Defense: Hillbilly Attack
391,Shark1953,antoniolisboa_1,2,1831,1793,Ponziani Opening
392,jmjansen_aus_bot,zeekat,2,1596,1899,Dutch Defense: Staunton Gambit
393,TAiSThuban,Onyx_Chess,1,2165,1971,Sicilian Defense: Old Sicilian
394,Dave6823,PawnThreatensBishop,1,1586,1855,Ponziani Opening
395,geokontog,puzzle6464,1,1780,1723,Scandinavian Defense: Valencian Variation
396,Dens368,BarryBigPotataz,2,1554,1619,Queen's Pawn Game
397,LordSalva,mfaj1,1,1464,1516,"Italian Game: Two Knights Defense, Fried Liver Attack"
398,DamienMarley,onuriyigunler,1,1609,1157,Alekhine Defense: Normal Variation
399,Botaman974,The369AAa,2,1658,1608,Horwitz Defense
400,Litvinov333,KataraDaKatura,1,1467,1428,Sicilian Defense: Bowdler Attack
401,post-paco,Truman68,1,1333,1392,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
402,Agamemnon2004,elotrogandre,1,1745,1818,"Sicilian Defense: Four Knights Variation, Exchange Variation"
403,fronsbach2105,KingLedee,1,1500,1124,English Opening
404,KozakVlad,Alsobluee,1,2098,2053,Caro-Kann Defense: Alien Gambit
405,caissa-x,Megavalen,1,2865,1500,Nimzo-Larsen Attack: Modern Variation
406,Neo_TheOne,persistentplayer,2,1658,1745,"Vienna Game: Stanley Variation, Three Knights Variation"
407,Aryaejaya,Jamilko,1,1297,1368,Alekhine Defense: Scandinavian Variation
408,EvGeniy-1950,YGadde13,2,1802,1882,Four Knights Game: Italian Variation
409,otto_fon_bismark,BENDITOSERRORES,2,1560,1685,"Caro-Kann Defense: Advance Variation, Short Variation"
410,Jlz25,PKG1404,1,1457,1533,Modern Defense
411,haley_y,kaizer1813,2,1500,1473,Horwitz Defense
412,ArikOtani,abdulrahman6_45,2,1022,1076,Petrov's Defense: Three Knights Game
413,stewtrue,Horatio1,1,1430,1471,Horwitz Defense
414,Svilupa,shinjibankai,2,1378,1383,Italian Game: Anti-Fried Liver Defense
415,R_AM_519,ChessChampion2882,1,1494,1582,King's Pawn Game: Wayward Queen Attack
416,pawn9i,KaMiPa,2,1583,1598,Ruy Lopez: Steinitz Defense
417,KeithKingDoms,coriro01,1,1546,1492,Queen's Gambit Declined: Marshall Defense
418,zysser,A61941928HIGINIO,1,1657,1320,"English Opening: King's English Variation, Reversed Closed Sicilian"
419,duchessAI,Phalanx-XXV,1,2621,2264,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack"
420,Doit2def,K1NGCOLTON,1,1264,1275,Bird Opening: From's Gambit
421,AS-777-Donetsk,Spain85,2,1822,1842,Italian Game: Giuoco Pianissimo
422,felix_mtl,CoachPJL,2,1947,1893,English Opening: Symmetrical Variation
423,BEST_2,Obaqo,0,1722,1757,Mieses Opening: Reversed Rat
424,IsaEihwaz,Giampier12,2,1257,1123,Nimzowitsch Defense
425,Kozak548,sidhk123,2,918,943,Four Knights Game: Italian Variation
426,Remotesky3,kluks,1,1950,1929,Pirc Defense
427,JosephK1975,yan0024,0,1340,1500,Alekhine Defense
428,BENDITOSERRORES,Nanashi_666,1,1700,1594,Queen's Pawn Game: Accelerated London System
429,HenriquezCarlosEA,Mattias1979,2,1806,1856,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
430,Sandodaniele,BigEddy,0,1543,1566,Modern Defense
431,xtian_Chingkit,EinarRoen,2,1581,1500,Four Knights Game: Italian Variation
432,d-x-b,Flor64,1,1703,1735,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
433,SLAYER_REBORN,Gesundberg,2,1500,1645,Queen's Gambit Declined: Marshall Defense
434,Ragil5,Vinhngo88,1,1598,1587,King's Pawn Game: Leonardis Variation
435,Marci1337,plays_black,2,1573,1622,Italian Game: Classical Variation
436,arlenlonghorns,Energie134,1,1768,1691,Four Knights Game: Spanish Variation
437,M-o-n-k,AzatAbdykali,2,1041,1154,King's Knight Opening: Normal Variation
438,Diamonds4EverXD,sureshchmba,1,1626,1634,French Defense: Steiner Variation
439,sakhkhara,ydoruk,2,1228,1317,English Defense
440,BarryBigPotataz,Olegan747,1,1623,1604,Slav Defense
441,OskrSerrano27,Dens368,2,1447,1549,Caro-Kann Defense: Advance Variation
442,beechercc,gpvd,2,1221,1324,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line"
443,jojomakadachess,SucksatChess333,2,1500,1500,Four Knights Game: Italian Variation
444,Yonivoy1940,Sturpidly,1,1613,1469,Goldsmith Defense
445,ArianaMaisarah,tomokast,1,1804,1774,Queen's Gambit Declined
446,puzzle6464,geokontog,2,1696,1785,Ruy Lopez: Bird Variation
447,Farmaceuta,Checkmate-easy-as123,1,1852,1859,French Defense: Paulsen Variation
448,justbecause369,dramosz1,2,1525,1581,"Caro-Kann Defense: Advance Variation, Short Variation"
449,shelface,Vi2345678910d,2,1365,1530,King's Pawn Opening
450,PoppyChoolo,Abornjustice50,1,1351,1383,Queen's Pawn Game
451,ashoksheopuri,otto_fon_bismark,1,1604,1554,King's Pawn Game: MacLeod Attack
452,Edward-Hua,eporillo52,1,1464,1479,Nimzowitsch Defense: Declined Variation
453,ThiagoAkier,thokozani,2,1736,1773,Sicilian Defense
454,Nathaniel12316,Roddiemac,1,1132,1113,King's Pawn Game: Damiano Defense
455,alexsei25,GeorgeW2016,2,1237,1309,"Sicilian Defense: Closed, Traditional"
456,KeithKingDoms,graanfer,2,1551,1538,Queen's Gambit Declined: Marshall Defense
457,Barretto-EFC,coriro01,2,1489,1487,Queen's Pawn Game: Anti-Torre
458,Dadivan97,irzik,2,1216,1231,Sicilian Defense
459,Scorpion_vsol,Agamemnon2004,2,1909,1914,French Defense: Diemer-Duhm Gambit Accepted
460,geokontog,puzzle6464,1,1789,1674,Petrov's Defense
461,Energie134,Beast32,2,1686,1763,Van't Kruijs Opening
462,Checkmate-easy-as123,elotrogandre,0,1837,1771,Queen's Gambit Declined: Harrwitz Attack
463,Svilupa,TonyFive,2,1373,1299,Nimzowitsch Defense: Declined Variation
464,drava,EvGeniy-1950,1,1792,1797,Zukertort Opening: Queen's Gambit Invitation
465,cesar_042876,martido,1,1578,1687,Queen's Pawn Game: Colle System
466,shinjibankai,Esedro,1,1453,1315,Latvian Gambit: Mlotkowski Variation
467,amedvedev50,DemeterCeres,1,1572,1491,Bishop's Opening: Berlin Defense
468,Begvoll,maia5,0,1664,1569,French Defense: Exchange Variation
469,Dancerchess77,ARRUMIRAZHEETA,2,1644,1664,French Defense: Réti-Spielmann Attack
470,Greasyjohn,Anubisking,1,1701,1314,Philidor Defense
471,David_santiago_18,xtian_Chingkit,1,1589,1577,King's Pawn Game: Beyer Gambit
472,fsha,bellhooks,2,1840,1839,Duras Gambit
473,lolusukc,Dens368,2,1546,1553,Caro-Kann Defense
474,ChessChampion2882,Arjun2017,2,1450,1453,"Scotch Game: Scotch Gambit, London Defense"
475,rosen5858,TanjiroKurosaki,2,1720,1768,Indian Defense
476,Benjamin_3943,geokontog,2,1839,1793,Danish Gambit Accepted
477,thongleminh,ElephantUser,2,1360,1359,Vienna Game: Stanley Variation
478,Rihc,kaizer1813,2,1541,1477,Sicilian Defense: Löwenthal Variation
479,SaltiestOfDogs,john370,2,1256,1265,Three Knights Opening
480,virendersg,carlos_c12k,1,1741,1720,Hungarian Opening
481,K1NGCOLTON,Doit2def,1,1269,1270,Three Knights Opening: Winawer Defense
482,kentronman777,Davidfakile,1,1423,1388,French Defense: Normal Variation
483,ASamir23,nchampion,1,1539,1566,Zukertort Opening: Arctic Defense
484,GOTDAMN,isweerasinghe,2,1332,1322,Italian Game: Anti-Fried Liver Defense
485,AS-777-Donetsk,Bumpy_Johnson0,2,1817,1877,Petrov's Defense
486,Rotterdam84,Undead_27,2,887,928,Queen's Pawn Game
487,Firefox_1er,titas_1972,1,1643,1722,Petrov's Defense: Stafford Gambit
488,Artem2014,Mushroom4102,1,1738,1745,French Defense: Advance Variation
489,Hds_76,Mina_Lgnd,2,1919,1908,Sicilian Defense: Bowdler Attack
490,estuard_esteban_jal,Jlz25,1,1541,1538,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
491,Craftytype118,sarmat83,2,1599,1624,Englund Gambit Declined
492,XavierGabriel_BR,baaba1969,2,2132,1971,Caro-Kann Defense
493,Opiterr,provethewrong1,2,1996,2054,Sicilian Defense: Taimanov Variation
494,KimRM007,maxchess123,2,1652,1637,Sicilian Defense: Alapin Variation
495,davidgaribayvargas,ChakaChess,2,1562,1576,Caro-Kann Defense
496,beechercc,Gabi_chess22,1,1214,1100,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
497,antoniolisboa_1,didgori_1121,1,1799,1748,King's Gambit Accepted: MacLeod Defense
498,Marci1337,purnwui,1,1568,1596,King's Pawn Game: McConnell Defense
499,Atri0x1,val065,2,1500,1583,Blackmar-Diemer Gambit
500,Malabar,Scorpion_vsol,1,1877,1846,Petrov's Defense: Three Knights Game
501,iceteakavun,Svilupa,2,1362,1366,Hungarian Opening
502,Radrook,Agamemnon2004,2,1872,2014,"English Opening: Anglo-Indian Defense, Hedgehog System"
503,CEREBROplayer,Shark1953,2,1868,1809,French Defense: Winawer Variation
504,yarmanuel75019,xBLack_FoX,2,1349,1272,Modern Defense
505,Erwan31,Dihein14,1,1649,1687,Pirc Defense
506,istukan96,CVamaraju,1,1217,1194,Kádas Opening
507,Vinhngo88,Eleazaroff,1,1581,1481,Petrov's Defense: Italian Variation
508,gpvd,Maddenator_2002,2,1328,1255,Scandinavian Defense
509,Oleg_1062,UweAlter,1,1555,1514,Queen's Gambit Accepted: Old Variation
510,Doit2def,K1NGCOLTON,1,1265,1275,English Opening: The Whale
511,Nkrotzer,ElephantUser,1,1500,1371,Vienna Game: Vienna Gambit
512,BordsKael,club14_dd,2,1750,1673,French Defense: Normal Variation
513,Olmer1980,maninactionsree,0,1308,1388,Horwitz Defense
514,Kalladan,SimonBirch,1,1626,1676,Italian Game: Anti-Fried Liver Defense
515,ausen_ramos,kintolb,2,1874,1915,Indian Defense: Tartakower Attack
516,RobertKM1,Jayjay999,0,2046,2046,Queen's Indian Accelerated
517,PirojoOk521,ranam98,1,1307,1332,Blackmar-Diemer Gambit Accepted: Teichmann Defense
518,Alsobluee,RichieTorres,2,1960,2132,Sicilian Defense: Najdorf Variation
519,plays_black,skyfox400,2,1633,1665,"Four Knights Game: Spanish Variation, Ranken Variation"
520,nailgaripov,abdulrahman6_45,2,1019,1081,Petrov's Defense: Damiano Variation
521,ashoksheopuri,abukhadijahmomen,2,1609,1597,Queen's Pawn Game: Zukertort Variation
522,Good-boyzl0l100,oscylo,1,1035,1119,Philidor Defense
523,Sevak-aper,Ahlebueggel,2,1500,1509,Three Knights Opening
524,island333,darrylfortin1980,2,1705,1774,"English Opening: King's English Variation, Two Knights Variation, Smyslov System"
525,Funkmaster147,graanfer,2,1480,1544,Scandinavian Defense: Modern Variation
526,Giampier12,IsaEihwaz,1,1223,1240,Modern Defense
527,XIMYZOR,Pigmaliondrummer,1,1635,1597,Ruy Lopez: Steinitz Defense
528,KaMiPa,ukmtaram,2,1615,1608,Italian Game: Giuoco Piano
529,tomokast,Tony_The_Fat,1,1769,1730,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation"
530,Q2E4,Moony_7,1,1517,1562,Queen's Pawn Game: Accelerated London System
531,kalimeroooo,Art-Den,2,1938,1824,Sicilian Defense: Classical Variation
532,byebob,Andreas_4,1,2143,2247,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack"
533,MySputnikSweetheart,edward6603,1,1777,1745,"Ruy Lopez: Berlin Defense, Fishing Pole Variation"
534,Vinhngo88,hiropico,2,1586,1652,Bishop's Opening: Boi Variation
535,sarmat83,Craftytype118,1,1630,1594,Center Game
536,Keshavrao,Wehrmo411,2,1226,1213,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit"
537,SalenaGomez,maia1,2,1421,1502,Queen's Pawn Game: Accelerated London System
538,Tuurbina,elotrogandre,1,1727,1779,"Sicilian Defense: Delayed Alapin Variation, with e6"
539,ketan404,Portdawg,2,2188,2249,Indian Defense: Normal Variation
540,Adaption,CentralWY,2,1289,1280,Zukertort Opening: Quiet System
541,TanjiroKurosaki,art55-20,1,1773,1745,Sicilian Defense: Smith-Morra Gambit
542,nailgaripov,mohamad-albokai,1,1014,1089,Caro-Kann Defense: Endgame Offer
543,SLAYER_REBORN,UV2017,1,1340,1307,"King's Indian Defense: Semi-Classical Variation, Hollywood Variation"
544,elcarajito,felix_mtl,2,1876,1941,Sicilian Defense: Taimanov Variation
545,GC3000,Lennox1965,0,2214,2328,Pirc Defense
546,elf44,Dino171,2,1650,1558,Ruy Lopez: Exchange Variation
547,dario2524,janmichalak,1,1468,1473,French Defense: Knight Variation
548,Pacoooo,Espino_Ariel,2,1500,1943,Sicilian Defense
549,Remotesky3,FenrirBigWolf,2,1969,2050,"French Defense: Advance Variation, Main Line"
550,Aryaejaya,babap243,1,1304,1298,Pirc Defense
551,val065,Mark_V_Vladivostok,2,1586,1665,Latvian Gambit Accepted
552,raghu_1987,abdulrahman6_45,1,1055,1086,Petrov's Defense: Damiano Variation
553,CatSuey10,Chat7,2,1348,1336,Amazon Attack
554,bobsafedriver,Mmd_Sal,1,1557,1636,Mieses Opening
555,Gayzep67,Arjun2017,2,1554,1477,Bishop's Opening: Berlin Defense
556,Yonivoy1940,Botaman974,1,1617,1652,Philidor Defense
557,Ahlebueggel,Lahan_2014,2,1512,1548,Italian Game: Giuoco Pianissimo
558,rosen5858,Matsz1,1,1711,1632,Indian Defense
559,PaganSamurai,Sopizzas,1,1200,1311,Queen's Pawn Game
560,Dens368,KVRR,1,1559,1547,Horwitz Defense
561,Artem2014,Henryslizek,2,1742,1731,Italian Game: Giuoco Pianissimo
562,speedrunnerwagner,alcolea65,1,1760,1869,Sicilian Defense: Taimanov Variation
563,AleSanSil,leedb123,1,1492,1361,Four Knights Game: Italian Variation
564,IsaEihwaz,Giampier12,1,1227,1286,Lemming Defense
565,Rbb3k,ThiagoAkier,2,1659,1728,"Queen's Gambit Declined: Modern Variation, Heral Variation"
566,ButterBattle,MohanadHasn,2,1772,1751,King's Gambit Declined: Keene's Defense
567,rjfryda,liliput,1,1833,1683,Queen's Pawn Game: Accelerated London System
568,SalenaGomez,maia1,0,1410,1507,Queen's Pawn Game: Accelerated London System
569,ben_chess_ethan,uamcua,2,1785,1776,Vienna Game
570,Dmitrydy,Kastrim,1,1527,1406,Scandinavian Defense
571,tractorson7,VingKlorine,0,1838,1889,"French Defense: Rubinstein Variation, Blackburne Defense"
572,Jlz25,estuard_esteban_jal,2,1495,1704,Philidor Defense
573,youri50,SardorUmarkulov,1,1607,1387,Caro-Kann Defense
574,PIURCOSKY01,Sbukosezwe101111,1,1502,1464,"French Defense: Advance Variation, Nimzowitsch System"
575,Voltalvo,tzur44,1,1568,1439,English Opening
576,BordsKael,fsha,1,1743,1834,"Italian Game: Two Knights Defense, Max Lange Attack"
577,Silviobat,Aryaejaya,1,1272,1308,Van't Kruijs Opening
578,club14_dd,geokontog,1,1680,1799,Italian Game: Anti-Fried Liver Defense
579,ballamai,wyatthorse,1,1031,1100,King's Indian Attack
580,Freedom1999,queen_alayna,1,1500,1496,Englund Gambit: Felbecker Gambit
581,Erwan31,sarmat83,1,1655,1635,Bishop's Opening: Philidor Counterattack
582,Albortwins15,Wehrmo411,2,1500,1219,"Rapport-Jobava System, with e6"
583,Dihein14,Craftytype118,1,1680,1589,Queen's Pawn Game: Accelerated London System
584,adityamanoharreddy,tryagainorelse2,1,1379,1475,Pirc Defense
585,dsanguinarionuncr07e,zysser,1,1689,1659,English Opening: King's English Variation
586,ChakaChess,davidgaribayvargas,2,1649,1557,Rapport-Jobava System
587,superclashoftitans,lohithap,2,1500,1840,Van Geet Opening
588,vlvendhan,alfredo488,1,1500,1618,French Defense
589,KeithKingDoms,Anatol-Vlas,2,1545,1575,Horwitz Defense
590,Mariano786,surendra11267,0,1756,1652,Sicilian Defense: Staunton-Cochrane Variation
591,Nik002,S1KIRILL,0,1434,1589,Queen's Gambit Declined: Normal Defense
592,couchpotato110,Doit2def,1,1140,1271,Scandinavian Defense: Mieses-Kotroc Variation
593,xxhappywizzzzard,FernetConYogur,1,1500,1500,Pirc Defense
594,PSDCAEV,DhammaYanna,2,2001,1947,Queen's Gambit Declined: Ragozin Defense
595,Raygud,raynel,1,1012,1065,Scandinavian Defense
596,EduardoBDuarte,LordSalva,1,1651,1471,Mieses Opening
597,KoochieK,ayao58,1,1500,1539,Queen's Gambit Declined: Baltic Defense
598,AdveshC,CentralWY,1,1164,1297,Pirc Defense
599,CreativeParshu,Undead_27,2,1005,940,Sicilian Defense: Bowdler Attack
600,chillys,mo3az_elfiky,2,1161,1153,Mikenas Defense
601,PedroAAA10,AS-777-Donetsk,1,1819,1812,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line"
602,Indeeshwar_Sankar,Alsobluee,2,1975,1910,Caro-Kann Defense
603,Chessarmh,juliochen,1,1876,1927,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
604,ibnulatif,Horde2024,2,1490,1671,Nimzo-Larsen Attack: Classical Variation
605,ukmtaram,ARRUMIRAZHEETA,2,1614,1678,French Defense: Exchange Variation
606,eltocao,georgeorosz,1,1538,1545,Ware Defense
607,K1NGCOLTON,JungCheesy,2,1269,1500,Caro-Kann Defense: Two Knights Attack
608,EvGeniy-1950,TanjiroKurosaki,2,1792,1779,"Four Knights Game: Italian Variation, Noa Gambit"
609,jambo29,Drummer57,2,1500,1462,Modern Defense
610,geokontog,club14_dd,1,1792,1688,"Petrov's Defense: Damiano Variation, Kholmov Gambit"
611,MahiDevaR,IsrAleX66,2,1442,1577,London System
612,KrikoCaaboo,Raymond_Juma,1,1500,1759,French Defense: Advance Variation
613,skkrtdroptop,paul2303,2,1905,1820,Italian Game: Giuoco Piano
614,watertype,Yashravishankar,0,1627,1598,Nimzo-Indian Defense: Leningrad Variation
615,claudiri,Mushroom4102,1,1431,1544,Petrov's Defense: Three Knights Game
616,Remotesky3,Oleg7777777777,2,1954,1976,Caro-Kann Defense: Advance Variation
617,ChessChampion2882,PirojoOk521,1,1370,1322,"Italian Game: Classical Variation, Greco Gambit, Traditional Line"
618,kkavivenba,Shaka1,2,1405,1397,Sicilian Defense: Modern Variations
619,lohithap,superclashoftitans,2,1920,1374,Van't Kruijs Opening
620,sarmat83,Erwan31,2,1630,1661,Alekhine Defense: Steiner Variation
621,Zaby75,Chat7,1,1328,1342,Philidor Defense
622,aintyourluckyday,skyfox400,2,1705,1673,Queen's Pawn Game: Accelerated London System
623,LyhuynhnhatanhDTH,KaMiPa,1,1547,1598,Saragossa Opening
624,couchpotato110,CatSuey10,1,1348,1342,King's Pawn Game: McConnell Defense
625,sharmilan_chess,ReheatedLeftovers,2,1783,1858,Caro-Kann Defense
626,abhishekmamadapur,shakundhan,1,1500,1104,"Caro-Kann Defense: Advance Variation, Short Variation"
627,skkrtdroptop,LuminousHamster,2,1843,1811,Caro-Kann Defense: Forgacs Variation
628,Pseudo-0,Lynx_BOT,2,2202,2477,"Queen's Gambit Declined: Three Knights, Vienna Variation"
629,asian42,Felixxx666,1,2040,1984,"Ruy Lopez: Closed, Chigorin Defense"
630,Jotan267,LordSalva,1,1615,1468,Caro-Kann Defense: Classical Variation
631,ThiagoAkier,alexander7834,1,1736,1737,Philidor Defense
632,riyaz2017,Rotterdam84,1,801,882,Scandinavian Defense
633,DoctorSilverSword,Maddenator_2002,2,1500,1289,Queen's Pawn Game: Accelerated London System
634,didgori_1121,doddeshgh,1,1645,1650,Sicilian Defense: Modern Variations
635,gpvd,saponetta32,1,1322,1500,Scotch Game
636,Fernan19,jkstudent,0,1999,1873,Sicilian Defense: Sozin Attack
